#  tau(fm)  epsilon_p(ideal)(cos)  epsilon_p(ideal)(sin)  epsilon_p(shear)(cos)  epsilon_p(shear)(sin)  epsilon_p(full)(cos)  epsilon_p(full)(sin)  epsilon_2p(ideal)(cos)  epsilon_2p(ideal)(sin)  epsilon_2p(shear)(cos)  epsilon_2p(shear)(sin)  epsilon_2p(full)(cos)  epsilon_2p(full)(sin)  epsilon_3p(ideal)(cos)  epsilon_3p(ideal)(sin)  epsilon_3p(shear)(cos)  epsilon_3p(shear)(sin)  epsilon_3p(full)(cos)  epsilon_3p(full)(sin)
9.305000e+00  6.257220e-02  -3.804443e-02  4.910994e-02  -2.880075e-02  4.945820e-02  -2.903574e-02  1.131397e-01  -6.055250e-02  1.116292e-01  -5.823097e-02  1.114723e-01  -5.823168e-02  4.391539e-02  -5.123651e-02  4.192590e-02  -4.950697e-02  4.192203e-02  -4.958188e-02
9.320000e+00  6.262521e-02  -3.806512e-02  4.918564e-02  -2.883941e-02  4.952839e-02  -2.907066e-02  1.130498e-01  -6.052396e-02  1.115332e-01  -5.820486e-02  1.113793e-01  -5.820586e-02  4.385215e-02  -5.117704e-02  4.187386e-02  -4.945036e-02  4.186971e-02  -4.952412e-02
9.335000e+00  6.267780e-02  -3.808571e-02  4.926094e-02  -2.887797e-02  4.959825e-02  -2.910554e-02  1.129600e-01  -6.049550e-02  1.114374e-01  -5.817885e-02  1.112863e-01  -5.818013e-02  4.378857e-02  -5.111749e-02  4.182149e-02  -4.939371e-02  4.181707e-02  -4.946634e-02
9.350000e+00  6.272994e-02  -3.810617e-02  4.933580e-02  -2.891639e-02  4.966774e-02  -2.914031e-02  1.128702e-01  -6.046705e-02  1.113416e-01  -5.815287e-02  1.111933e-01  -5.815443e-02  4.372464e-02  -5.105793e-02  4.176877e-02  -4.933707e-02  4.176409e-02  -4.940857e-02
9.365000e+00  6.278167e-02  -3.812667e-02  4.941029e-02  -2.895485e-02  4.973693e-02  -2.917518e-02  1.127805e-01  -6.043884e-02  1.112459e-01  -5.812712e-02  1.111004e-01  -5.812894e-02  4.366044e-02  -5.099833e-02  4.171577e-02  -4.928042e-02  4.171083e-02  -4.935081e-02
9.380000e+00  6.283297e-02  -3.814706e-02  4.948437e-02  -2.899319e-02  4.980578e-02  -2.920997e-02  1.126908e-01  -6.041068e-02  1.111504e-01  -5.810144e-02  1.110076e-01  -5.810352e-02  4.359591e-02  -5.093847e-02  4.166240e-02  -4.922353e-02  4.165723e-02  -4.929281e-02
9.395000e+00  6.288378e-02  -3.816731e-02  4.955801e-02  -2.903140e-02  4.987425e-02  -2.924467e-02  1.126012e-01  -6.038255e-02  1.110549e-01  -5.807580e-02  1.109148e-01  -5.807813e-02  4.353096e-02  -5.087820e-02  4.160857e-02  -4.916627e-02  4.160316e-02  -4.923446e-02
9.410000e+00  6.293412e-02  -3.818739e-02  4.963120e-02  -2.906941e-02  4.994234e-02  -2.927923e-02  1.125116e-01  -6.035441e-02  1.109594e-01  -5.805016e-02  1.108221e-01  -5.805273e-02  4.346563e-02  -5.081743e-02  4.155431e-02  -4.910854e-02  4.154868e-02  -4.917565e-02
9.425000e+00  6.298421e-02  -3.820742e-02  4.970417e-02  -2.910734e-02  5.001027e-02  -2.931375e-02  1.124222e-01  -6.032639e-02  1.108642e-01  -5.802463e-02  1.107295e-01  -5.802744e-02  4.340010e-02  -5.075633e-02  4.149981e-02  -4.905049e-02  4.149397e-02  -4.911653e-02
9.440000e+00  6.303386e-02  -3.822732e-02  4.977672e-02  -2.914509e-02  5.007786e-02  -2.934814e-02  1.123329e-01  -6.029840e-02  1.107692e-01  -5.799910e-02  1.106370e-01  -5.800214e-02  4.333452e-02  -5.069502e-02  4.144524e-02  -4.899224e-02  4.143920e-02  -4.905722e-02
9.455000e+00  6.308310e-02  -3.824702e-02  4.984886e-02  -2.918262e-02  5.014509e-02  -2.938235e-02  1.122436e-01  -6.027036e-02  1.106742e-01  -5.797352e-02  1.105446e-01  -5.797677e-02  4.326876e-02  -5.063345e-02  4.139045e-02  -4.893374e-02  4.138421e-02  -4.899768e-02
9.470000e+00  6.313197e-02  -3.826680e-02  4.992063e-02  -2.922022e-02  5.021202e-02  -2.941667e-02  1.121544e-01  -6.024258e-02  1.105793e-01  -5.794820e-02  1.104522e-01  -5.795167e-02  4.320265e-02  -5.057183e-02  4.133528e-02  -4.887520e-02  4.132885e-02  -4.893810e-02
9.485000e+00  6.318041e-02  -3.828647e-02  4.999197e-02  -2.925770e-02  5.027857e-02  -2.945092e-02  1.120653e-01  -6.021486e-02  1.104845e-01  -5.792297e-02  1.103599e-01  -5.792664e-02  4.313629e-02  -5.051005e-02  4.127984e-02  -4.881648e-02  4.127322e-02  -4.887837e-02
9.500000e+00  6.322841e-02  -3.830627e-02  5.006285e-02  -2.929532e-02  5.034475e-02  -2.948535e-02  1.119762e-01  -6.018747e-02  1.103897e-01  -5.789807e-02  1.102676e-01  -5.790195e-02  4.306962e-02  -5.044830e-02  4.122407e-02  -4.875781e-02  4.121729e-02  -4.881868e-02
9.515000e+00  6.327595e-02  -3.832611e-02  5.013325e-02  -2.933293e-02  5.041049e-02  -2.951982e-02  1.118872e-01  -6.016029e-02  1.102950e-01  -5.787337e-02  1.101752e-01  -5.787744e-02  4.300272e-02  -5.038647e-02  4.116806e-02  -4.869905e-02  4.116111e-02  -4.875892e-02
9.530000e+00  6.332308e-02  -3.834585e-02  5.020321e-02  -2.937040e-02  5.047587e-02  -2.955419e-02  1.117982e-01  -6.013317e-02  1.102003e-01  -5.784871e-02  1.100830e-01  -5.785296e-02  4.293567e-02  -5.032435e-02  4.111189e-02  -4.863999e-02  4.110478e-02  -4.869888e-02
9.545000e+00  6.336980e-02  -3.836562e-02  5.027276e-02  -2.940786e-02  5.054089e-02  -2.958860e-02  1.117093e-01  -6.010627e-02  1.101058e-01  -5.782425e-02  1.099907e-01  -5.782868e-02  4.286835e-02  -5.026190e-02  4.105541e-02  -4.858062e-02  4.104816e-02  -4.863854e-02
9.560000e+00  6.341603e-02  -3.838547e-02  5.034184e-02  -2.944537e-02  5.060549e-02  -2.962309e-02  1.116204e-01  -6.007963e-02  1.100112e-01  -5.780004e-02  1.098985e-01  -5.780464e-02  4.280094e-02  -5.019922e-02  4.099882e-02  -4.852103e-02  4.099142e-02  -4.857799e-02
9.575000e+00  6.346045e-02  -3.840749e-02  5.040961e-02  -2.948551e-02  5.066875e-02  -2.966020e-02  1.115863e-01  -6.014875e-02  1.099710e-01  -5.787274e-02  1.098602e-01  -5.787734e-02  4.302764e-02  -5.012616e-02  4.123899e-02  -4.845327e-02  4.123094e-02  -4.850959e-02
9.590000e+00  6.350178e-02  -3.842621e-02  5.047828e-02  -2.952665e-02  5.073389e-02  -2.969955e-02  1.115992e-01  -6.030130e-02  1.099808e-01  -5.803195e-02  1.098731e-01  -5.803864e-02  4.346988e-02  -5.004797e-02  4.169143e-02  -4.838062e-02  4.168414e-02  -4.843660e-02
9.605000e+00  6.354509e-02  -3.844249e-02  5.054542e-02  -2.956138e-02  5.079629e-02  -2.973095e-02  1.115055e-01  -6.026609e-02  1.098825e-01  -5.799988e-02  1.097765e-01  -5.800585e-02  4.339032e-02  -4.998400e-02  4.162165e-02  -4.831949e-02  4.161340e-02  -4.837440e-02
9.620000e+00  6.359060e-02  -3.846256e-02  5.061366e-02  -2.959867e-02  5.085984e-02  -2.976485e-02  1.114138e-01  -6.023358e-02  1.097854e-01  -5.796992e-02  1.096810e-01  -5.797496e-02  4.330608e-02  -4.992072e-02  4.154938e-02  -4.825892e-02  4.154009e-02  -4.831271e-02
9.635000e+00  6.363630e-02  -3.848338e-02  5.068175e-02  -2.963610e-02  5.092338e-02  -2.979905e-02  1.113224e-01  -6.020128e-02  1.096886e-01  -5.793992e-02  1.095858e-01  -5.794424e-02  4.321954e-02  -4.985738e-02  4.147459e-02  -4.819830e-02  4.146446e-02  -4.825103e-02
9.650000e+00  6.368162e-02  -3.850422e-02  5.074944e-02  -2.967344e-02  5.098666e-02  -2.983328e-02  1.112310e-01  -6.016889e-02  1.095916e-01  -5.790973e-02  1.094905e-01  -5.791353e-02  4.313180e-02  -4.979385e-02  4.139844e-02  -4.813752e-02  4.138767e-02  -4.818923e-02
9.665000e+00  6.372643e-02  -3.852496e-02  5.081662e-02  -2.971066e-02  5.104955e-02  -2.986751e-02  1.111394e-01  -6.013636e-02  1.094945e-01  -5.787933e-02  1.093952e-01  -5.788277e-02  4.304311e-02  -4.973016e-02  4.132125e-02  -4.807661e-02  4.130998e-02  -4.812735e-02
9.680000e+00  6.377058e-02  -3.854533e-02  5.088313e-02  -2.974750e-02  5.111189e-02  -2.990147e-02  1.110475e-01  -6.010347e-02  1.093971e-01  -5.784853e-02  1.092995e-01  -5.785174e-02  4.295364e-02  -4.966591e-02  4.124317e-02  -4.801516e-02  4.123153e-02  -4.806497e-02
