#  tau(fm)  epsilon_p(ideal)(cos)  epsilon_p(ideal)(sin)  epsilon_p(shear)(cos)  epsilon_p(shear)(sin)  epsilon_p(full)(cos)  epsilon_p(full)(sin)  epsilon_2p(ideal)(cos)  epsilon_2p(ideal)(sin)  epsilon_2p(shear)(cos)  epsilon_2p(shear)(sin)  epsilon_2p(full)(cos)  epsilon_2p(full)(sin)  epsilon_3p(ideal)(cos)  epsilon_3p(ideal)(sin)  epsilon_3p(shear)(cos)  epsilon_3p(shear)(sin)  epsilon_3p(full)(cos)  epsilon_3p(full)(sin)
6.720000e+00  7.307339e-02  -5.062218e-02  6.009533e-02  -4.319092e-02  6.515115e-02  -4.644091e-02  1.241178e-01  -9.970838e-02  1.212532e-01  -9.943677e-02  1.212264e-01  -9.881317e-02  8.095723e-02  2.908730e-02  7.982370e-02  3.009919e-02  7.889917e-02  2.991503e-02
6.735000e+00  7.310434e-02  -5.065060e-02  6.016145e-02  -4.324292e-02  6.520011e-02  -4.647866e-02  1.239872e-01  -9.957927e-02  1.211244e-01  -9.930653e-02  1.210933e-01  -9.867524e-02  8.081809e-02  2.899351e-02  7.967989e-02  2.999840e-02  7.873859e-02  2.981680e-02
6.750000e+00  7.313570e-02  -5.067877e-02  6.022772e-02  -4.329468e-02  6.524912e-02  -4.651612e-02  1.238583e-01  -9.945094e-02  1.209973e-01  -9.917710e-02  1.209617e-01  -9.853819e-02  8.068011e-02  2.890019e-02  7.953741e-02  2.989816e-02  7.857955e-02  2.971917e-02
6.765000e+00  7.316782e-02  -5.070605e-02  6.029454e-02  -4.334560e-02  6.529862e-02  -4.655264e-02  1.237314e-01  -9.932265e-02  1.208721e-01  -9.904783e-02  1.208321e-01  -9.840138e-02  8.054259e-02  2.880610e-02  7.939561e-02  2.979724e-02  7.842142e-02  2.962089e-02
6.780000e+00  7.319998e-02  -5.073229e-02  6.036130e-02  -4.339552e-02  6.534794e-02  -4.658803e-02  1.236059e-01  -9.919436e-02  1.207482e-01  -9.891862e-02  1.207038e-01  -9.826468e-02  8.040560e-02  2.871118e-02  7.925446e-02  2.969554e-02  7.826416e-02  2.952185e-02
6.795000e+00  7.323206e-02  -5.075802e-02  6.042792e-02  -4.344485e-02  6.539696e-02  -4.662276e-02  1.234816e-01  -9.906656e-02  1.206256e-01  -9.878993e-02  1.205766e-01  -9.812857e-02  8.027003e-02  2.861555e-02  7.911477e-02  2.959315e-02  7.810860e-02  2.942212e-02
6.810000e+00  7.326337e-02  -5.078313e-02  6.049379e-02  -4.349349e-02  6.544504e-02  -4.665671e-02  1.233578e-01  -9.893920e-02  1.205037e-01  -9.866168e-02  1.204501e-01  -9.799297e-02  8.013605e-02  2.851974e-02  7.897665e-02  2.949057e-02  7.795487e-02  2.932223e-02
6.825000e+00  7.329418e-02  -5.080838e-02  6.055926e-02  -4.354212e-02  6.549254e-02  -4.669062e-02  1.232348e-01  -9.881298e-02  1.203827e-01  -9.853453e-02  1.203244e-01  -9.785854e-02  8.000444e-02  2.842431e-02  7.884073e-02  2.938838e-02  7.780361e-02  2.922277e-02
6.840000e+00  7.332452e-02  -5.083355e-02  6.062442e-02  -4.359050e-02  6.553955e-02  -4.672424e-02  1.231127e-01  -9.868769e-02  1.202627e-01  -9.840824e-02  1.201996e-01  -9.772503e-02  7.987576e-02  2.832878e-02  7.870758e-02  2.928611e-02  7.765543e-02  2.912326e-02
6.855000e+00  7.335401e-02  -5.085877e-02  6.068881e-02  -4.363878e-02  6.558560e-02  -4.675772e-02  1.229908e-01  -9.856343e-02  1.201433e-01  -9.828292e-02  1.200753e-01  -9.759257e-02  7.974936e-02  2.823276e-02  7.857657e-02  2.918338e-02  7.750970e-02  2.902330e-02
6.870000e+00  7.338279e-02  -5.088345e-02  6.075254e-02  -4.368639e-02  6.563076e-02  -4.679044e-02  1.228696e-01  -9.843962e-02  1.200246e-01  -9.815801e-02  1.199516e-01  -9.746055e-02  7.962462e-02  2.813635e-02  7.844716e-02  2.908031e-02  7.736588e-02  2.892300e-02
6.885000e+00  7.341143e-02  -5.090755e-02  6.081608e-02  -4.373337e-02  6.567558e-02  -4.682244e-02  1.227494e-01  -9.831624e-02  1.199070e-01  -9.803355e-02  1.198289e-01  -9.732903e-02  7.950058e-02  2.803999e-02  7.831852e-02  2.897730e-02  7.722311e-02  2.882280e-02
6.900000e+00  7.343999e-02  -5.093129e-02  6.087941e-02  -4.377998e-02  6.572004e-02  -4.685401e-02  1.226304e-01  -9.819351e-02  1.197906e-01  -9.790982e-02  1.197073e-01  -9.719829e-02  7.937717e-02  2.794368e-02  7.819062e-02  2.887443e-02  7.708137e-02  2.872273e-02
6.915000e+00  7.346829e-02  -5.095406e-02  6.094232e-02  -4.382566e-02  6.576392e-02  -4.688452e-02  1.225124e-01  -9.807082e-02  1.196751e-01  -9.778623e-02  1.195866e-01  -9.706773e-02  7.925509e-02  2.784731e-02  7.806420e-02  2.877155e-02  7.694141e-02  2.862267e-02
6.930000e+00  7.349629e-02  -5.097575e-02  6.100467e-02  -4.387023e-02  6.580708e-02  -4.691382e-02  1.223953e-01  -9.794806e-02  1.195605e-01  -9.766261e-02  1.194667e-01  -9.693720e-02  7.913439e-02  2.775060e-02  7.793936e-02  2.866840e-02  7.680331e-02  2.852232e-02
6.945000e+00  7.352438e-02  -5.099730e-02  6.106686e-02  -4.391462e-02  6.584998e-02  -4.694291e-02  1.222794e-01  -9.782615e-02  1.194470e-01  -9.753989e-02  1.193479e-01  -9.680764e-02  7.901534e-02  2.765363e-02  7.781636e-02  2.856502e-02  7.666735e-02  2.842174e-02
6.960000e+00  7.355305e-02  -5.101864e-02  6.112943e-02  -4.395873e-02  6.589320e-02  -4.697169e-02  1.221653e-01  -9.770490e-02  1.193352e-01  -9.741785e-02  1.192307e-01  -9.667885e-02  7.889715e-02  2.755679e-02  7.769435e-02  2.846183e-02  7.653264e-02  2.832133e-02
6.975000e+00  7.358164e-02  -5.103983e-02  6.119179e-02  -4.400261e-02  6.593609e-02  -4.700023e-02  1.220522e-01  -9.758446e-02  1.192244e-01  -9.729661e-02  1.191146e-01  -9.655096e-02  7.877945e-02  2.746056e-02  7.757293e-02  2.835930e-02  7.639878e-02  2.822157e-02
6.990000e+00  7.361038e-02  -5.106063e-02  6.125421e-02  -4.404598e-02  6.597897e-02  -4.702822e-02  1.219403e-01  -9.746455e-02  1.191150e-01  -9.717590e-02  1.189997e-01  -9.642369e-02  7.866276e-02  2.736499e-02  7.745256e-02  2.825742e-02  7.626623e-02  2.812246e-02
7.005000e+00  7.363806e-02  -5.108126e-02  6.131563e-02  -4.408909e-02  6.602065e-02  -4.705594e-02  1.218285e-01  -9.734541e-02  1.190057e-01  -9.705596e-02  1.188849e-01  -9.629728e-02  7.854825e-02  2.726977e-02  7.733432e-02  2.815591e-02  7.613611e-02  2.802370e-02
7.020000e+00  7.366512e-02  -5.110175e-02  6.137650e-02  -4.413192e-02  6.606165e-02  -4.708336e-02  1.217172e-01  -9.722704e-02  1.188970e-01  -9.693674e-02  1.187707e-01  -9.617167e-02  7.843567e-02  2.717469e-02  7.721791e-02  2.805453e-02  7.600814e-02  2.792504e-02
7.035000e+00  7.369159e-02  -5.112192e-02  6.143694e-02  -4.417434e-02  6.610210e-02  -4.711036e-02  1.216064e-01  -9.710929e-02  1.187890e-01  -9.681812e-02  1.186571e-01  -9.604675e-02  7.832412e-02  2.707926e-02  7.710239e-02  2.795286e-02  7.588133e-02  2.782606e-02
7.050000e+00  7.371783e-02  -5.114124e-02  6.149720e-02  -4.421593e-02  6.614228e-02  -4.713644e-02  1.214965e-01  -9.699164e-02  1.186821e-01  -9.669966e-02  1.185446e-01  -9.592208e-02  7.821314e-02  2.698309e-02  7.698740e-02  2.785053e-02  7.575535e-02  2.772635e-02
7.065000e+00  7.374335e-02  -5.115984e-02  6.155676e-02  -4.425679e-02  6.618161e-02  -4.716177e-02  1.213870e-01  -9.687423e-02  1.185757e-01  -9.658150e-02  1.184326e-01  -9.579780e-02  7.810274e-02  2.688636e-02  7.687296e-02  2.774770e-02  7.563020e-02  2.762611e-02
7.080000e+00  7.376944e-02  -5.117810e-02  6.161681e-02  -4.429723e-02  6.622142e-02  -4.718666e-02  1.212792e-01  -9.675743e-02  1.184711e-01  -9.646396e-02  1.183223e-01  -9.567425e-02  7.799266e-02  2.678983e-02  7.675885e-02  2.764507e-02  7.550565e-02  2.752603e-02
7.095000e+00  7.379528e-02  -5.119616e-02  6.167652e-02  -4.433738e-02  6.626078e-02  -4.721126e-02  1.211722e-01  -9.664137e-02  1.183673e-01  -9.634715e-02  1.182128e-01  -9.555152e-02  7.788372e-02  2.669374e-02  7.664590e-02  2.754290e-02  7.538255e-02  2.742638e-02
7.110000e+00  7.382073e-02  -5.121413e-02  6.173570e-02  -4.437733e-02  6.629948e-02  -4.723566e-02  1.210658e-01  -9.652612e-02  1.182642e-01  -9.623115e-02  1.181039e-01  -9.542970e-02  7.777643e-02  2.659809e-02  7.653469e-02  2.744117e-02  7.526150e-02  2.732714e-02
7.125000e+00  7.384612e-02  -5.123210e-02  6.179465e-02  -4.441720e-02  6.633786e-02  -4.725999e-02  1.209605e-01  -9.641179e-02  1.181620e-01  -9.611607e-02  1.179959e-01  -9.530891e-02  7.767122e-02  2.650312e-02  7.642568e-02  2.734014e-02  7.514300e-02  2.722855e-02
7.140000e+00  7.387097e-02  -5.124901e-02  6.185282e-02  -4.445593e-02  6.637531e-02  -4.728310e-02  1.208555e-01  -9.629723e-02  1.180600e-01  -9.600076e-02  1.178881e-01  -9.518796e-02  7.756726e-02  2.640823e-02  7.631807e-02  2.723921e-02  7.502621e-02  2.713002e-02
7.155000e+00  7.389640e-02  -5.126575e-02  6.191133e-02  -4.449436e-02  6.641305e-02  -4.730589e-02  1.207521e-01  -9.618338e-02  1.179597e-01  -9.588614e-02  1.177819e-01  -9.506778e-02  7.746357e-02  2.631383e-02  7.621089e-02  2.713879e-02  7.491013e-02  2.703196e-02
7.170000e+00  7.392238e-02  -5.128225e-02  6.197015e-02  -4.453250e-02  6.645107e-02  -4.732840e-02  1.206503e-01  -9.607018e-02  1.178608e-01  -9.577222e-02  1.176770e-01  -9.494840e-02  7.736017e-02  2.622003e-02  7.610414e-02  2.703904e-02  7.479479e-02  2.693453e-02
7.185000e+00  7.394804e-02  -5.129812e-02  6.202848e-02  -4.457004e-02  6.648848e-02  -4.735027e-02  1.205492e-01  -9.595722e-02  1.177625e-01  -9.565864e-02  1.175728e-01  -9.482943e-02  7.725711e-02  2.612650e-02  7.599787e-02  2.693965e-02  7.468020e-02  2.683740e-02
7.200000e+00  7.397411e-02  -5.131346e-02  6.208717e-02  -4.460701e-02  6.652623e-02  -4.737154e-02  1.204494e-01  -9.584458e-02  1.176657e-01  -9.554542e-02  1.174700e-01  -9.471092e-02  7.715476e-02  2.603284e-02  7.589231e-02  2.684020e-02  7.456662e-02  2.674016e-02
7.215000e+00  7.400057e-02  -5.132825e-02  6.214627e-02  -4.464340e-02  6.656437e-02  -4.739222e-02  1.203510e-01  -9.573226e-02  1.175704e-01  -9.543256e-02  1.173687e-01  -9.459284e-02  7.705302e-02  2.593904e-02  7.578728e-02  2.674067e-02  7.445389e-02  2.664276e-02
7.230000e+00  7.402688e-02  -5.134251e-02  6.220530e-02  -4.467918e-02  6.660236e-02  -4.741225e-02  1.202535e-01  -9.562026e-02  1.174761e-01  -9.531998e-02  1.172684e-01  -9.447515e-02  7.695169e-02  2.584533e-02  7.568253e-02  2.664125e-02  7.434174e-02  2.654543e-02
7.245000e+00  7.405322e-02  -5.135658e-02  6.226437e-02  -4.471467e-02  6.664032e-02  -4.743200e-02  1.201570e-01  -9.550893e-02  1.173830e-01  -9.520806e-02  1.171692e-01  -9.435824e-02  7.685135e-02  2.575275e-02  7.557867e-02  2.654296e-02  7.423081e-02  2.644919e-02
7.260000e+00  7.407998e-02  -5.137056e-02  6.232385e-02  -4.474997e-02  6.667867e-02  -4.745159e-02  1.200619e-01  -9.539834e-02  1.172913e-01  -9.509689e-02  1.170715e-01  -9.424217e-02  7.675204e-02  2.566121e-02  7.547576e-02  2.644571e-02  7.412115e-02  2.635395e-02
7.275000e+00  7.410634e-02  -5.138420e-02  6.238290e-02  -4.478483e-02  6.671648e-02  -4.747072e-02  1.199673e-01  -9.528823e-02  1.172003e-01  -9.498617e-02  1.169743e-01  -9.412666e-02  7.665396e-02  2.557042e-02  7.537405e-02  2.634921e-02  7.401302e-02  2.625942e-02
7.290000e+00  7.413176e-02  -5.139752e-02  6.244092e-02  -4.481922e-02  6.675310e-02  -4.748939e-02  1.198728e-01  -9.517866e-02  1.171093e-01  -9.487596e-02  1.168772e-01  -9.401176e-02  7.655741e-02  2.548022e-02  7.527389e-02  2.625328e-02  7.390677e-02  2.616542e-02
7.305000e+00  7.415701e-02  -5.141044e-02  6.249861e-02  -4.485307e-02  6.678931e-02  -4.750749e-02  1.197790e-01  -9.506954e-02  1.170190e-01  -9.476617e-02  1.167807e-01  -9.389739e-02  7.646186e-02  2.539057e-02  7.517477e-02  2.615790e-02  7.380189e-02  2.607191e-02
7.320000e+00  7.418247e-02  -5.142343e-02  6.255630e-02  -4.488687e-02  6.682548e-02  -4.752559e-02  1.196864e-01  -9.496135e-02  1.169299e-01  -9.465729e-02  1.166854e-01  -9.378404e-02  7.636665e-02  2.530131e-02  7.507613e-02  2.606293e-02  7.369781e-02  2.597877e-02
7.335000e+00  7.420817e-02  -5.143564e-02  6.261402e-02  -4.491986e-02  6.686161e-02  -4.754284e-02  1.195950e-01  -9.485323e-02  1.168419e-01  -9.454855e-02  1.165911e-01  -9.367093e-02  7.627187e-02  2.521260e-02  7.497808e-02  2.596861e-02  7.359463e-02  2.588623e-02
7.350000e+00  7.423468e-02  -5.144715e-02  6.267232e-02  -4.495215e-02  6.689832e-02  -4.755934e-02  1.195053e-01  -9.474523e-02  1.167555e-01  -9.444000e-02  1.164985e-01  -9.355809e-02  7.617644e-02  2.512433e-02  7.487956e-02  2.587483e-02  7.349129e-02  2.579418e-02
7.365000e+00  7.426174e-02  -5.145881e-02  6.273095e-02  -4.498450e-02  6.693532e-02  -4.757597e-02  1.194171e-01  -9.463819e-02  1.166706e-01  -9.433244e-02  1.164073e-01  -9.344635e-02  7.608123e-02  2.503646e-02  7.478137e-02  2.578151e-02  7.338859e-02  2.570254e-02
7.380000e+00  7.428917e-02  -5.147031e-02  6.278972e-02  -4.501666e-02  6.697243e-02  -4.759239e-02  1.193301e-01  -9.453180e-02  1.165868e-01  -9.422556e-02  1.163172e-01  -9.333538e-02  7.598680e-02  2.494928e-02  7.468410e-02  2.568892e-02  7.328714e-02  2.561159e-02
7.395000e+00  7.431699e-02  -5.148169e-02  6.284881e-02  -4.504860e-02  6.700981e-02  -4.760861e-02  1.192444e-01  -9.442606e-02  1.165044e-01  -9.411936e-02  1.162285e-01  -9.322517e-02  7.589333e-02  2.486283e-02  7.458782e-02  2.559709e-02  7.318701e-02  2.552136e-02
7.410000e+00  7.434534e-02  -5.149270e-02  6.290847e-02  -4.508009e-02  6.704776e-02  -4.762435e-02  1.191601e-01  -9.432073e-02  1.164235e-01  -9.401354e-02  1.161413e-01  -9.311543e-02  7.580040e-02  2.477735e-02  7.449199e-02  2.550629e-02  7.308765e-02  2.543209e-02
7.425000e+00  7.437384e-02  -5.150345e-02  6.296828e-02  -4.511121e-02  6.708581e-02  -4.763974e-02  1.190769e-01  -9.421594e-02  1.163437e-01  -9.390825e-02  1.160552e-01  -9.300631e-02  7.570797e-02  2.469286e-02  7.439655e-02  2.541648e-02  7.298900e-02  2.534379e-02
7.440000e+00  7.440246e-02  -5.151406e-02  6.302823e-02  -4.514208e-02  6.712396e-02  -4.765488e-02  1.189946e-01  -9.411173e-02  1.162651e-01  -9.380351e-02  1.159702e-01  -9.289783e-02  7.561602e-02  2.460907e-02  7.430149e-02  2.532737e-02  7.289105e-02  2.525615e-02
7.455000e+00  7.443126e-02  -5.152411e-02  6.308833e-02  -4.517240e-02  6.716222e-02  -4.766945e-02  1.189134e-01  -9.400772e-02  1.161875e-01  -9.369902e-02  1.158863e-01  -9.278969e-02  7.552408e-02  2.452572e-02  7.420642e-02  2.523873e-02  7.279340e-02  2.516893e-02
7.470000e+00  7.446010e-02  -5.153375e-02  6.314839e-02  -4.520225e-02  6.720039e-02  -4.768355e-02  1.188331e-01  -9.390409e-02  1.161110e-01  -9.359495e-02  1.158034e-01  -9.268206e-02  7.543240e-02  2.444299e-02  7.411162e-02  2.515072e-02  7.269632e-02  2.508227e-02
7.485000e+00  7.448888e-02  -5.154266e-02  6.320827e-02  -4.523126e-02  6.723833e-02  -4.769678e-02  1.187536e-01  -9.380054e-02  1.160353e-01  -9.349095e-02  1.157213e-01  -9.257458e-02  7.534040e-02  2.436063e-02  7.401647e-02  2.506307e-02  7.259919e-02  2.499593e-02
7.500000e+00  7.451726e-02  -5.155101e-02  6.326762e-02  -4.525962e-02  6.727565e-02  -4.770934e-02  1.186746e-01  -9.369720e-02  1.159600e-01  -9.338716e-02  1.156397e-01  -9.246740e-02  7.524844e-02  2.427915e-02  7.392143e-02  2.497631e-02  7.250243e-02  2.491044e-02
7.515000e+00  7.454580e-02  -5.155950e-02  6.332690e-02  -4.528798e-02  6.731286e-02  -4.772195e-02  1.185966e-01  -9.359474e-02  1.158856e-01  -9.328423e-02  1.155589e-01  -9.236120e-02  7.515655e-02  2.419874e-02  7.382655e-02  2.489064e-02  7.240614e-02  2.482599e-02
7.530000e+00  7.457499e-02  -5.156817e-02  6.338660e-02  -4.531641e-02  6.735048e-02  -4.773466e-02  1.185201e-01  -9.349318e-02  1.158127e-01  -9.318221e-02  1.154796e-01  -9.225601e-02  7.506540e-02  2.411927e-02  7.373252e-02  2.480590e-02  7.231096e-02  2.474243e-02
7.545000e+00  7.460441e-02  -5.157645e-02  6.344628e-02  -4.534431e-02  6.738806e-02  -4.774683e-02  1.184445e-01  -9.339196e-02  1.157406e-01  -9.308051e-02  1.154012e-01  -9.215121e-02  7.497454e-02  2.404066e-02  7.363890e-02  2.472206e-02  7.221649e-02  2.465972e-02
7.560000e+00  7.463372e-02  -5.158466e-02  6.350558e-02  -4.537207e-02  6.742517e-02  -4.775889e-02  1.183697e-01  -9.329143e-02  1.156691e-01  -9.297951e-02  1.153234e-01  -9.204723e-02  7.488433e-02  2.396308e-02  7.354609e-02  2.463927e-02  7.212310e-02  2.457800e-02
7.575000e+00  7.466333e-02  -5.159268e-02  6.356493e-02  -4.539957e-02  6.746233e-02  -4.777071e-02  1.182960e-01  -9.319145e-02  1.155986e-01  -9.287910e-02  1.152467e-01  -9.194393e-02  7.479449e-02  2.388610e-02  7.345381e-02  2.455710e-02  7.203051e-02  2.449686e-02
7.590000e+00  7.469392e-02  -5.160038e-02  6.362511e-02  -4.542670e-02  6.750034e-02  -4.778217e-02  1.182240e-01  -9.309191e-02  1.155299e-01  -9.277917e-02  1.151717e-01  -9.184121e-02  7.470371e-02  2.380992e-02  7.336062e-02  2.447577e-02  7.193729e-02  2.441652e-02
7.605000e+00  7.472525e-02  -5.160769e-02  6.368599e-02  -4.545338e-02  6.753907e-02  -4.779319e-02  1.181536e-01  -9.299269e-02  1.154628e-01  -9.267958e-02  1.150984e-01  -9.173895e-02  7.461174e-02  2.373416e-02  7.326621e-02  2.439489e-02  7.184310e-02  2.433659e-02
7.620000e+00  7.475656e-02  -5.161446e-02  6.374688e-02  -4.547947e-02  6.757779e-02  -4.780359e-02  1.180840e-01  -9.289363e-02  1.153966e-01  -9.258016e-02  1.150260e-01  -9.163693e-02  7.451896e-02  2.365903e-02  7.317092e-02  2.431468e-02  7.174826e-02  2.425728e-02
7.635000e+00  7.478727e-02  -5.162093e-02  6.380719e-02  -4.550514e-02  6.761586e-02  -4.781359e-02  1.180146e-01  -9.279503e-02  1.153307e-01  -9.248120e-02  1.149541e-01  -9.153546e-02  7.442653e-02  2.358443e-02  7.307590e-02  2.423503e-02  7.165396e-02  2.417848e-02
7.650000e+00  7.481762e-02  -5.162726e-02  6.386711e-02  -4.553054e-02  6.765350e-02  -4.782334e-02  1.179457e-01  -9.269703e-02  1.152654e-01  -9.238281e-02  1.148827e-01  -9.143468e-02  7.433476e-02  2.351046e-02  7.298151e-02  2.415603e-02  7.156056e-02  2.410029e-02
7.665000e+00  7.484750e-02  -5.163355e-02  6.392657e-02  -4.555579e-02  6.769061e-02  -4.783296e-02  1.178771e-01  -9.259975e-02  1.152006e-01  -9.228511e-02  1.148118e-01  -9.133468e-02  7.424398e-02  2.343746e-02  7.288800e-02  2.407804e-02  7.146833e-02  2.402306e-02
7.680000e+00  7.487730e-02  -5.163998e-02  6.398589e-02  -4.558105e-02  6.772756e-02  -4.784264e-02  1.178093e-01  -9.250334e-02  1.151365e-01  -9.218825e-02  1.147417e-01  -9.123563e-02  7.415391e-02  2.336526e-02  7.279523e-02  2.400089e-02  7.137708e-02  2.394663e-02
7.695000e+00  7.490696e-02  -5.164668e-02  6.404502e-02  -4.560645e-02  6.776429e-02  -4.785251e-02  1.177421e-01  -9.240784e-02  1.150731e-01  -9.209229e-02  1.146723e-01  -9.113758e-02  7.406398e-02  2.329383e-02  7.270260e-02  2.392454e-02  7.128623e-02  2.387095e-02
7.710000e+00  7.493608e-02  -5.165307e-02  6.410347e-02  -4.563143e-02  6.780027e-02  -4.786198e-02  1.176750e-01  -9.231268e-02  1.150098e-01  -9.199665e-02  1.146031e-01  -9.103995e-02  7.397413e-02  2.322287e-02  7.261017e-02  2.384872e-02  7.119582e-02  2.379575e-02
7.725000e+00  7.496469e-02  -5.165901e-02  6.416123e-02  -4.565584e-02  6.783550e-02  -4.787087e-02  1.176081e-01  -9.221771e-02  1.149466e-01  -9.190120e-02  1.145340e-01  -9.094258e-02  7.388379e-02  2.315223e-02  7.251737e-02  2.377329e-02  7.110529e-02  2.372087e-02
7.740000e+00  7.499253e-02  -5.166461e-02  6.421800e-02  -4.567986e-02  6.786968e-02  -4.787938e-02  1.175412e-01  -9.212311e-02  1.148834e-01  -9.180614e-02  1.144650e-01  -9.084573e-02  7.379380e-02  2.308222e-02  7.242508e-02  2.369856e-02  7.101553e-02  2.364664e-02
7.755000e+00  7.502009e-02  -5.166978e-02  6.427420e-02  -4.570336e-02  6.790324e-02  -4.788738e-02  1.174748e-01  -9.202880e-02  1.148205e-01  -9.171141e-02  1.143963e-01  -9.074927e-02  7.370334e-02  2.301283e-02  7.233257e-02  2.362451e-02  7.092578e-02  2.357302e-02
7.770000e+00  7.504763e-02  -5.167490e-02  6.433016e-02  -4.572675e-02  6.793654e-02  -4.789531e-02  1.174091e-01  -9.193510e-02  1.147582e-01  -9.161732e-02  1.143283e-01  -9.065357e-02  7.361191e-02  2.294386e-02  7.223923e-02  2.355093e-02  7.083544e-02  2.349983e-02
7.785000e+00  7.507529e-02  -5.168000e-02  6.438605e-02  -4.575003e-02  6.796978e-02  -4.790317e-02  1.173442e-01  -9.184200e-02  1.146966e-01  -9.152384e-02  1.142611e-01  -9.055858e-02  7.351944e-02  2.287571e-02  7.214494e-02  2.347821e-02  7.074437e-02  2.342743e-02
7.800000e+00  7.510258e-02  -5.168513e-02  6.444154e-02  -4.577326e-02  6.800258e-02  -4.791101e-02  1.172796e-01  -9.174957e-02  1.146355e-01  -9.143103e-02  1.141944e-01  -9.046436e-02  7.342716e-02  2.280825e-02  7.205078e-02  2.340623e-02  7.065365e-02  2.335571e-02
7.815000e+00  7.512890e-02  -5.169011e-02  6.449612e-02  -4.579623e-02  6.803442e-02  -4.791861e-02  1.172147e-01  -9.165765e-02  1.145742e-01  -9.133871e-02  1.141276e-01  -9.037073e-02  7.333562e-02  2.274159e-02  7.195728e-02  2.333508e-02  7.056385e-02  2.328479e-02
7.830000e+00  7.515393e-02  -5.169494e-02  6.454942e-02  -4.581892e-02  6.806489e-02  -4.792597e-02  1.171493e-01  -9.156629e-02  1.145124e-01  -9.124693e-02  1.140605e-01  -9.027775e-02  7.324478e-02  2.267550e-02  7.186439e-02  2.326454e-02  7.047489e-02  2.321441e-02
7.845000e+00  7.517765e-02  -5.170014e-02  6.460141e-02  -4.584182e-02  6.809396e-02  -4.793359e-02  1.170834e-01  -9.147596e-02  1.144502e-01  -9.115615e-02  1.139929e-01  -9.018589e-02  7.315450e-02  2.261011e-02  7.177197e-02  2.319473e-02  7.038662e-02  2.314471e-02
7.860000e+00  7.520031e-02  -5.170560e-02  6.465236e-02  -4.586485e-02  6.812195e-02  -4.794140e-02  1.170171e-01  -9.138660e-02  1.143878e-01  -9.106632e-02  1.139252e-01  -9.009507e-02  7.306497e-02  2.254518e-02  7.168018e-02  2.312542e-02  7.029920e-02  2.307547e-02
7.875000e+00  7.522160e-02  -5.171142e-02  6.470198e-02  -4.588811e-02  6.814853e-02  -4.794950e-02  1.169502e-01  -9.129830e-02  1.143248e-01  -9.097754e-02  1.138571e-01  -9.000541e-02  7.297640e-02  2.248055e-02  7.158926e-02  2.305646e-02  7.021286e-02  2.300652e-02
7.890000e+00  7.524092e-02  -5.171604e-02  6.474965e-02  -4.591006e-02  6.817304e-02  -4.795624e-02  1.168820e-01  -9.120952e-02  1.142607e-01  -9.088824e-02  1.137879e-01  -8.991532e-02  7.288820e-02  2.241638e-02  7.149865e-02  2.298799e-02  7.012705e-02  2.293803e-02
7.905000e+00  7.525854e-02  -5.172075e-02  6.479561e-02  -4.593196e-02  6.819573e-02  -4.796296e-02  1.168129e-01  -9.112154e-02  1.141957e-01  -9.079972e-02  1.137179e-01  -8.982611e-02  7.280129e-02  2.235259e-02  7.140933e-02  2.291990e-02  7.004275e-02  2.286988e-02
7.920000e+00  7.527454e-02  -5.172566e-02  6.483993e-02  -4.595397e-02  6.821670e-02  -4.796984e-02  1.167429e-01  -9.103448e-02  1.141298e-01  -9.071214e-02  1.136472e-01  -8.973796e-02  7.271562e-02  2.228962e-02  7.132123e-02  2.285265e-02  6.995988e-02  2.280254e-02
7.935000e+00  7.528897e-02  -5.173082e-02  6.488258e-02  -4.597613e-02  6.823590e-02  -4.797693e-02  1.166720e-01  -9.094837e-02  1.140631e-01  -9.062552e-02  1.135756e-01  -8.965088e-02  7.263097e-02  2.222743e-02  7.123418e-02  2.278622e-02  6.987827e-02  2.273597e-02
7.950000e+00  7.530183e-02  -5.173611e-02  6.492355e-02  -4.599829e-02  6.825334e-02  -4.798406e-02  1.166002e-01  -9.086307e-02  1.139955e-01  -9.053969e-02  1.135033e-01  -8.956468e-02  7.254773e-02  2.216586e-02  7.114858e-02  2.272043e-02  6.979834e-02  2.267000e-02
7.965000e+00  7.531297e-02  -5.174171e-02  6.496264e-02  -4.602063e-02  6.826879e-02  -4.799142e-02  1.165273e-01  -9.077872e-02  1.139267e-01  -9.045479e-02  1.134298e-01  -8.947953e-02  7.246581e-02  2.210527e-02  7.106439e-02  2.265563e-02  6.972001e-02  2.260501e-02
7.980000e+00  7.532191e-02  -5.174729e-02  6.499936e-02  -4.604284e-02  6.828174e-02  -4.799869e-02  1.164528e-01  -9.069497e-02  1.138563e-01  -9.037048e-02  1.133548e-01  -8.939508e-02  7.238433e-02  2.204543e-02  7.098071e-02  2.259163e-02  6.964239e-02  2.254076e-02
7.995000e+00  7.532844e-02  -5.175271e-02  6.503358e-02  -4.606478e-02  6.829207e-02  -4.800571e-02  1.163764e-01  -9.061167e-02  1.137840e-01  -9.028663e-02  1.132780e-01  -8.931118e-02  7.230373e-02  2.198601e-02  7.089796e-02  2.252807e-02  6.956589e-02  2.247693e-02
